Experiment, Condition, DyadID, ParticipantID,Phase,Meaning,InputSentence,RT,MeaningSelection,OutputSentence,CorrectedOutput,Grammatical,GrammaticalityJudgment,Timestamp
ISO, Morphology, NA, MI21,testing_2w,"('jelpa', 'plain', 'two')",NA,4.77,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jul 13 14:39:15 2016
ISO, Morphology, NA, MI21,testing_2w,"('mokte', 'plain', 'two')",NA,6.11,NA,mokte nefri,mokte nefri,NA,NA,Wed Jul 13 14:39:22 2016
ISO, Morphology, NA, MI21,testing_2w,"('jelpa', 'blue', 'one')",NA,7.23,NA,jelpa kosnu,jelpa kospu,NA,NA,Wed Jul 13 14:39:29 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:40:11 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:40:15 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'one')",mokte kospu,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:40:20 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'plain', 'two')",mokte nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:40:24 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:40:29 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:40:33 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:40:38 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kospu nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:40:43 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:40:48 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:40:52 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:40:57 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:41:02 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:41:06 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kospu nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:41:11 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:41:15 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kospu nezno,4.61,correct,NA,NA,NA,NA,Wed Jul 13 14:41:27 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kospu nefri,4.61,correct,NA,NA,NA,NA,Wed Jul 13 14:41:36 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,3.47,correct,NA,NA,NA,NA,Wed Jul 13 14:41:44 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,3.46,correct,NA,NA,NA,NA,Wed Jul 13 14:41:51 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'plain', 'two')",jelpa nezno,5.77,correct,NA,NA,NA,NA,Wed Jul 13 14:42:01 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:42:07 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kospu nefri,4.61,correct,NA,NA,NA,NA,Wed Jul 13 14:42:16 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'plain', 'two')",jelpa nefri,3.47,correct,NA,NA,NA,NA,Wed Jul 13 14:42:23 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,3.47,correct,NA,NA,NA,NA,Wed Jul 13 14:42:31 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'one')",mokte kogla,1.16,correct,NA,NA,NA,NA,Wed Jul 13 14:42:36 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kospu nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:42:37 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'plain', 'two')",mokte nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:42:42 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:42:46 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kospu nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:42:50 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:42:55 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:43:00 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:43:04 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:43:09 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:43:14 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:43:18 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:43:23 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:43:28 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kospu nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:43:32 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'one')",mokte kospu,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:43:37 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:43:41 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,3.46,correct,NA,NA,NA,NA,Wed Jul 13 14:43:52 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,1.16,correct,NA,NA,NA,NA,Wed Jul 13 14:43:57 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'plain', 'two')",mokte nefri,2.31,"('mokte', 'blue', 'two')",NA,NA,NA,NA,Wed Jul 13 14:44:03 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:44:11 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'one')",mokte kospu,3.46,correct,NA,NA,NA,NA,Wed Jul 13 14:44:19 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'plain', 'two')",jelpa nezno,2.32,correct,NA,NA,NA,NA,Wed Jul 13 14:44:25 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'one')",jelpa kospu,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:44:31 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:44:37 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kospu nezno,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:44:44 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,4.61,correct,NA,NA,NA,NA,Wed Jul 13 14:44:53 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:44:54 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:44:59 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:03 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kospu nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:08 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kospu nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:13 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kospu nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:17 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'one')",jelpa kospu,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:22 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:26 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:31 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:36 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kospu nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:41 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:45 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:50 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:55 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:45:59 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'plain', 'two')",jelpa nefri,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:46:09 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'one')",jelpa kospu,1.16,correct,NA,NA,NA,NA,Wed Jul 13 14:46:14 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'one')",mokte kogla,1.16,correct,NA,NA,NA,NA,Wed Jul 13 14:46:19 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:46:25 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nezno,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:46:32 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:46:38 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'plain', 'two')",mokte nezno,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:46:44 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'one')",mokte kospu,1.15,correct,NA,NA,NA,NA,Wed Jul 13 14:46:49 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kospu nezno,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:46:56 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'plain', 'two')",mokte nefri,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:47:02 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:03 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'plain', 'two')",jelpa nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:08 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kospu nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:12 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:17 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:21 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kospu nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:26 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:31 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'plain', 'two')",jelpa nezno,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:35 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:40 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:44 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:49 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:53 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:47:58 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:48:02 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'one')",mokte kospu,NA,NA,NA,NA,NA,NA,Wed Jul 13 14:48:07 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:48:17 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,1.16,correct,NA,NA,NA,NA,Wed Jul 13 14:48:22 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,1.15,correct,NA,NA,NA,NA,Wed Jul 13 14:48:27 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,1.16,correct,NA,NA,NA,NA,Wed Jul 13 14:48:33 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'one')",mokte kogla,1.16,correct,NA,NA,NA,NA,Wed Jul 13 14:48:38 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nezno,1.16,correct,NA,NA,NA,NA,Wed Jul 13 14:48:43 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:48:49 2016
ISO, Morphology, NA, MI21,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,2.31,correct,NA,NA,NA,NA,Wed Jul 13 14:48:56 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'plain', 'two')",jelpa nezno,3.47,correct,NA,NA,NA,NA,Wed Jul 13 14:49:03 2016
ISO, Morphology, NA, MI21,allTraining,"('jelpa', 'blue', 'one')",jelpa kogla,1.16,correct,NA,NA,NA,NA,Wed Jul 13 14:49:08 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,9.24,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jul 13 14:49:43 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,7.13,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jul 13 14:49:50 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,13.7,NA,mokte kospu nezno,mokte kospu nezno,NA,NA,Wed Jul 13 14:50:04 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'one')",NA,5.08,NA,mokte kogla,mokte kogla,NA,NA,Wed Jul 13 14:50:09 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,6.32,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jul 13 14:50:16 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'plain', 'two')",NA,5.4,NA,mokte nefri,mokte nefri,NA,NA,Wed Jul 13 14:50:21 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,5.57,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jul 13 14:50:27 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,5.42,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jul 13 14:50:33 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'plain', 'two')",NA,6.11,NA,jelpa nezno,jelpa nezno,NA,NA,Wed Jul 13 14:50:39 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'one')",NA,6.21,NA,jelpa kosnu,jelpa kospu,NA,NA,Wed Jul 13 14:50:45 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,6.94,NA,jelpa kosnu nezno,jelpa kospu nezno,NA,NA,Wed Jul 13 14:50:53 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'plain', 'two')",NA,5.32,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jul 13 14:50:58 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'plain', 'two')",NA,4.2,NA,mokte nefri,mokte nefri,NA,NA,Wed Jul 13 14:51:02 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,5.24,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jul 13 14:51:08 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,6.25,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jul 13 14:51:14 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'plain', 'two')",NA,4.17,NA,mokte nefri,mokte nefri,NA,NA,Wed Jul 13 14:51:19 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,7.13,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jul 13 14:51:26 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,6.99,NA,jelpa kogla nezno,jelpa kogla nezno,NA,NA,Wed Jul 13 14:51:33 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'plain', 'two')",NA,5.4,NA,mokte nezno,mokte nezno,NA,NA,Wed Jul 13 14:51:39 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'one')",NA,4.33,NA,jelpa kosnu,jelpa kospu,NA,NA,Wed Jul 13 14:51:43 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,7.64,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jul 13 14:51:51 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,6.79,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jul 13 14:51:58 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,6.13,NA,jelpa kogla nezno,jelpa kogla nezno,NA,NA,Wed Jul 13 14:52:04 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,5.46,NA,jelpa kosnu nefri,jelpa kospu nefri,NA,NA,Wed Jul 13 14:52:10 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,7.66,NA,mokte kosnu nezno,mokte kospu nezno,NA,NA,Wed Jul 13 14:52:18 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,5.72,NA,mokte kogla nezno,mokte kogla nezno,NA,NA,Wed Jul 13 14:52:24 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'one')",NA,3.91,NA,mokte kogla,mokte kogla,NA,NA,Wed Jul 13 14:52:28 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'one')",NA,5.89,NA,mokte kosnu,mokte kospu,NA,NA,Wed Jul 13 14:52:34 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'plain', 'two')",NA,5.01,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jul 13 14:52:39 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'one')",NA,3.32,NA,mokte kogla,mokte kogla,NA,NA,Wed Jul 13 14:52:42 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'plain', 'two')",NA,3.81,NA,mokte nefri,mokte nefri,NA,NA,Wed Jul 13 14:52:46 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,5.78,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jul 13 14:52:52 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,5.11,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jul 13 14:52:58 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'plain', 'two')",NA,5.25,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jul 13 14:53:03 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'one')",NA,3.5,NA,jelpa kogla,jelpa kogla,NA,NA,Wed Jul 13 14:53:07 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'one')",NA,3.22,NA,mokte kogla,mokte kogla,NA,NA,Wed Jul 13 14:53:10 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,4.42,NA,jelpa kogla nezno,jelpa kogla nezno,NA,NA,Wed Jul 13 14:53:15 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'plain', 'two')",NA,5.64,NA,jelpa nefri,jelpa nefri,NA,NA,Wed Jul 13 14:53:35 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,4.29,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jul 13 14:53:39 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,4.36,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jul 13 14:53:44 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,9.46,NA,jelpa kogla nezno,jelpa kogla nezno,NA,NA,Wed Jul 13 14:53:54 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,6.14,NA,jelpa kosnu nefri,jelpa kospu nefri,NA,NA,Wed Jul 13 14:54:00 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,6.98,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jul 13 14:54:07 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,4.85,NA,mokte kogla nezno,mokte kogla nezno,NA,NA,Wed Jul 13 14:54:12 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'one')",NA,7.12,NA,jelpa kosnu,jelpa kospu,NA,NA,Wed Jul 13 14:54:19 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,7.46,NA,mokte kosnu nefri,mokte kospu nefri,NA,NA,Wed Jul 13 14:54:27 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'plain', 'one')",NA,5.53,NA,mokte,mokte,NA,NA,Wed Jul 13 14:54:33 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'one')",NA,3.74,NA,jelpa kogla,jelpa kogla,NA,NA,Wed Jul 13 14:54:37 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,7.29,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jul 13 14:54:44 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'plain', 'one')",NA,3.04,NA,jelpa,jelpa,NA,NA,Wed Jul 13 14:54:47 2016
ISO, Morphology, NA, MI21,testing_all,"('mokte', 'blue', 'two')",NA,6.57,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Wed Jul 13 14:54:54 2016
ISO, Morphology, NA, MI21,testing_all,"('jelpa', 'blue', 'two')",NA,4.57,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Wed Jul 13 14:54:59 2016
ISO, Morphology, NA, MI21,GrammaticalityTest,"('jelpa', 'blue', 'one')",jelpa kogla,3.55,NA,NA,NA,yes,yes,Wed Jul 13 14:55:42 2016
ISO, Morphology, NA, MI21,GrammaticalityTest,"('jelpa', 'plain', 'two')",jelpa nefri,2.38,NA,NA,NA,yes,yes,Wed Jul 13 14:55:46 2016
ISO, Morphology, NA, MI21,GrammaticalityTest,"('jelpa', 'plain', 'two')",jelpa nezno,2.38,NA,NA,NA,yes,yes,Wed Jul 13 14:55:51 2016
ISO, Morphology, NA, MI21,GrammaticalityTest,"('jelpa', 'blue', 'one')",kospu jelpa,2.37,NA,NA,NA,no,no,Wed Jul 13 14:55:56 2016
ISO, Morphology, NA, MI21,GrammaticalityTest,"('mokte', 'blue', 'two')",mokte nefri kospu,2.37,NA,NA,NA,no,no,Wed Jul 13 14:56:01 2016
ISO, Morphology, NA, MI21,GrammaticalityTest,"('mokte', 'blue', 'one')",mokte kogla,1.2,NA,NA,NA,yes,yes,Wed Jul 13 14:56:05 2016
ISO, Morphology, NA, MI21,GrammaticalityTest,"('jelpa', 'blue', 'two')",jelpa kospu nezno,1.21,NA,NA,NA,yes,yes,Wed Jul 13 14:56:09 2016
